 2.10  30
  8.20  -1.8965  -1.2975  -0.6786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.00  -2.0965  -1.4975  -0.8786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.80  -2.2965  -1.6975  -1.0786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.60  -2.4965  -1.8975  -1.2786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.40  -2.6965  -2.0975  -1.4786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.20  -2.8965  -2.2975  -1.6786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.00  -3.0965  -2.4975  -1.8786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.80  -3.2965  -2.6975  -2.0786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.60  -3.4965  -2.8975  -2.2786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.40  -3.6965  -3.0975  -2.4786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.20  -3.8965  -3.2975  -2.6786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.00  -4.0965  -3.4975  -2.8786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.80  -4.2965  -3.6975  -3.0786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.60  -4.4965  -3.8975  -3.2786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.40  -4.6965  -4.0975  -3.4786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.20  -4.8965  -4.2975  -3.6786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.00  -5.0965  -4.4975  -3.8786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.80  -5.2965  -4.6975  -4.0786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.60  -5.4965  -4.8975  -4.2786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.40  -5.6965  -5.0975  -4.4786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.20  -5.8965  -5.2975  -4.6786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.00  -6.0965  -5.4975  -4.8786   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 2.26  32
 10.20   0.0235   0.6225   1.2414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 10.00  -0.1765   0.4225   1.0414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.80  -0.3765   0.2225   0.8414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.60  -0.5765   0.0225   0.6414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.40  -0.7765  -0.1775   0.4414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.20  -0.9765  -0.3775   0.2414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.00  -1.1765  -0.5775   0.0414   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.80  -1.3765  -0.7775  -0.1586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.60  -1.5765  -0.9775  -0.3586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.40  -1.7765  -1.1775  -0.5586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.20  -1.9765  -1.3775  -0.7586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.00  -2.1765  -1.5775  -0.9586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.80  -2.3765  -1.7775  -1.1586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.60  -2.5765  -1.9775  -1.3586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.40  -2.7765  -2.1775  -1.5586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.20  -2.9765  -2.3775  -1.7586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.00  -3.1765  -2.5775  -1.9586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.80  -3.3765  -2.7775  -2.1586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.60  -3.5765  -2.9775  -2.3586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.40  -3.7765  -3.1775  -2.5586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.20  -3.9765  -3.3775  -2.7586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.00  -4.1765  -3.5775  -2.9586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.80  -4.3765  -3.7775  -3.1586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.60  -4.5765  -3.9775  -3.3586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.40  -4.7765  -4.1775  -3.5586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.20  -4.9765  -4.3775  -3.7586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.00  -5.1765  -4.5775  -3.9586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.80  -5.3765  -4.7775  -4.1586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.60  -5.5765  -4.9775  -4.3586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.40  -5.7765  -5.1775  -4.5586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.20  -5.9765  -5.3775  -4.7586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  4.00  -6.1765  -5.5775  -4.9586   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 2.34  33
 10.40   0.1435   0.7425   1.3614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 10.20  -0.0565   0.5425   1.1614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
 10.00  -0.2565   0.3425   0.9614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.80  -0.4565   0.1425   0.7614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.60  -0.6565  -0.0575   0.5614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.40  -0.8565  -0.2575   0.3614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.20  -1.0565  -0.4575   0.1614   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  9.00  -1.2565  -0.6575  -0.0386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.80  -1.4565  -0.8575  -0.2386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.60  -1.6565  -1.0575  -0.4386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.40  -1.8565  -1.2575  -0.6386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.20  -2.0565  -1.4575  -0.8386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  8.00  -2.2565  -1.6575  -1.0386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.80  -2.4565  -1.8575  -1.2386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.60  -2.6565  -2.0575  -1.4386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.40  -2.8565  -2.2575  -1.6386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.20  -3.0565  -2.4575  -1.8386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  7.00  -3.2565  -2.6575  -2.0386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.80  -3.4565  -2.8575  -2.2386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.60  -3.6565  -3.0575  -2.4386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.40  -3.8565  -3.2575  -2.6386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.20  -4.0565  -3.4575  -2.8386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  6.00  -4.2565  -3.6575  -3.0386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.80  -4.4565  -3.8575  -3.2386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.60  -4.6565  -4.0575  -3.4386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.40  -4.8565  -4.2575  -3.6386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
  5.20  -5.0565  -4.4575  -3.8386   8.0926   7.4936   6.8747  -1.0000  -1.0000  -1.0000   1.0000   1.0000   1.0000
